,nickname,text,score,like,dislike,time,watch_movie
393,수육고기(siho****),ㅋㅋㅋ평식이 심형래의 디워는 5점주고 어벤져스는 6점 ㅋㅋㅋㅋ코미디하냐?,10,3,1,2019-02-20 16:39:00,0
394,별사탕얌얌(conf****),마블 시리즈는 종족으로서의 신에 대한 묘사가 항상 마음에 든다.,6,3,1,2018-07-22 13:16:00,0
395,우리끼리(hl10****),캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카 캡틴아메리카,10,3,1,2018-06-19 23:44:00,0
396,마이(junh****),히어로를 모아 적과 맞서는 전개가 매끄러웠다,9,3,1,2016-07-18 22:37:00,0
397,GERO(rbh0****),애덜이나 보는거라며 이걸 이제서야 본 내자신이 너무  한심하게 느껴진다,9,3,1,2016-06-09 03:11:00,0
398,moon****,마블은 언제나 옳음...ㅠㅠㅠ \언제봐도 재밌음,10,3,1,2016-05-19 10:47:00,0
399,12345(khj9****),ㅋㅋㅋ두번째쿠키영상 넘귀여움ㅋㅋㅋㅋ,10,3,1,2016-05-11 21:47:00,0
400,LOSER보스(d57j****),꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼ㅋㅋ,10,3,1,2015-05-31 17:39:00,0
401,꼬꼬묵(rjs3****),정교하게 잘 만들어진 액션 블록버스터의 표본이자 교과서.,10,3,1,2015-05-21 18:55:00,0
402,임잉여(wnfl****),진짜 다 좋다..아이언맨 때문에 진짜 눈물나올뻔.. ♥♥♥♥,10,3,1,2015-05-20 19:45:00,0
403,dmo9****,보고나면막혀있던무언가가내려가는느낌,10,3,1,2014-11-01 21:47:00,0
404,카소루팡(ozza****),마블 영화 존경합니다. 이런 합작 많이 만들어주세요 ㅎㅎ,10,3,1,2014-08-06 16:53:00,0
405,앨리캐리(trus****),"개봉때 극장서 봤을때도,재밌었지만,더빙판으로 봐도 충분히 재미있네,아무래도 로키역의 톰 히들스턴의 팬이되서 다시봐서,헐크가 패대기 칠땐 ,극장서 볼때의 통쾌함이,안타까움으로 바뀐게,달라졌지만,더빙판 어벤져스도 명품 ...",10,3,1,2014-02-01 23:47:00,0
406,reju(hjah****),영화관에서본액션영화중재일재밋었음특히마지막에다같이여서적물리칠때완젼감동장짱짱2기대됨,10,3,1,2014-02-01 23:37:00,0
407,백승준(heyj****),"아니ㅋㅋㅋㅋ 의미가 하나도 없다, 유치뽕짝 ㅇㅈㄹ할꺼면 도대체 왜 이시국에 굳이 돈내면서 영화관 가서 보는거임?ㅋㅋㅋㅋ 그냥 관종인거지 ㅋㅋㅋㅋ",10,4,2,2020-04-24 22:44:00,0
408,haeb****,다크나이트 이후 최고의 슈퍼히어로 영화들 중 하나다,9,4,2,2019-05-04 00:22:00,0
409,코이치(mylo****),제일 재밌는 히어로영화,10,4,2,2016-05-09 18:32:00,0
410,새우(goge****),걍 이유불문하고 재밌음재개봉해줬으면 좋겠다 올스타전의 가능성을 열어준 영화,10,4,2,2016-05-08 15:35:00,0
411,하족도(hajo****),마블의 전설이 시작되는 영화!,10,4,2,2016-05-01 15:18:00,0
412,phantom0308(ghgj****),역시 마블!?!! 어벤져스3도 기대해봅니당,10,4,2,2016-04-12 23:48:00,0
413,Venwat57(venw****),전혀 난잡하지 않고 완벽한 영화,10,4,2,2014-08-17 15:27:00,0
414,nice****,와 재밌다! 우와 우와하면서 볼수 있는 최고의 영화 ㅎㅎ,10,5,3,2014-08-16 16:19:00,0
415,HOMEOSTASIS(xogu****),일본 어큐라NSX~♥,10,1,0,2020-06-22 16:35:00,0
416,YOON(eomj****),,10,1,0,2020-04-28 23:00:00,0
417,아(dhkd****),bb,10,1,0,2020-04-28 21:19:00,0
418,이상엽(sang****),코로나때문인지 재개봉영화가 꽤 많네욤..,10,1,0,2020-04-28 07:22:00,0
419,pon0****,"전설의 시작, 한번 뭉치면 남다른 포스의 어나더 레벨",10,1,0,2020-04-27 22:01:00,0
420,balong(dpdh****),어벤져스 시리즈라는 전설을 시작하는 작품 답게 다시봐도 대단한 명작이다. 특히 마지막 30분 액션씬은 다양한 히어로들의 박진감 넘치는 액션으로 지루할 틈 없이 가슴이 웅장해지는 최고의 액션이다,10,1,0,2020-04-27 15:48:00,0
421,김유신(yush****),,10,1,0,2020-04-27 14:01:00,0
422,ce52****,예전에 보긴했는데요 볼거없어 봤는데 그래두 재밌네요,8,1,0,2020-04-27 07:12:00,관람객
423,탈모르파티(jame****),개꿀쨈정말갸라러하허,6,1,0,2020-04-27 01:52:00,0
424,마블(quee****),마블의 본격적인 시작이자 페이즈3까지 가기위한 디딤돌,10,1,0,2020-04-26 08:03:00,0
425,주성원(jsw0****),,10,1,0,2020-04-25 18:36:00,0
426,fsf2fff(dnjs****),군대있을떄 개봉했던영화였는데 어벤저스시리즈중에 1만 휴가없어서 나가지도 못하고 못봤는데 이번에 재개봉으로 보게되어서 매우 기뻤다,10,1,0,2020-04-25 14:39:00,0
427,아리랑(jsar****),,10,1,0,2020-04-03 22:30:00,0
428,Spongebobpsh(libi****),많은 양을 채워놓아서 흘러넘치기 직전의 영화약간 루즈하지만 최고다,8,1,0,2020-03-26 14:58:00,0
429,yeo(yeon****),,10,1,0,2020-03-12 12:12:00,0
430,hur(hur6****),전설의 시작 cg든 뭐든 최고였다,10,1,0,2020-03-04 10:44:00,0
431,김진실(ionl****),,10,1,0,2020-02-12 22:43:00,0
432,뚜비(hioh****),,10,1,0,2020-01-10 14:25:00,0
433,김진영(jean****),,7,1,0,2019-12-22 10:41:00,0
434,SQUARE IDIOT(yujs****),"12.05.05.솔직히 아이언 맨 빼고 다 모르는 히어로들이어서 별로일 거라 생각했었는데, 나름 재미졌다.",7,1,0,2019-12-08 01:29:00,0
435,win3****,이게나라다ㅎ하하하하,10,1,0,2019-04-30 17:36:00,0
436,이성주(buja****),어벤저스 입문동기지금봐도 재밌네요,10,1,0,2019-04-16 23:14:00,0
437,likefine(rine****),히어로들이 모여 펼치는 마블의 경쾌한 무대의 시작,8,1,0,2019-04-12 00:23:00,0
438,skys****,롱테이크와 CG의 조합에 대한 완성을 보여주는 지침서  (feat 타노스),8,1,0,2019-04-09 18:09:00,0
439,birt****,내가 MCU에 입덕하게 된 첫 작품,8,1,0,2019-03-23 00:11:00,0
440,cscy(unde****),2019년3월에봐도10점인영화^^,10,1,0,2019-03-20 16:37:00,0
441,구르죠(yyss****),진짜 이런걸보고 유머스럽다하는거같다 ㅋㅋ기대한만큼 히어로영화 최대점을 갖춘거같음 마블 짱짱,9,1,0,2019-03-19 21:09:00,0
442,redi****,전설의 금자탑 쌓기 성공 !!!,8,1,0,2019-03-10 01:51:00,0
443,영원한 부산롯데(bee6****),슈퍼히어로영화의 혁명을 일으킨 영화. 무엇보다 아이언맨 토르 캡틴아메리카 등 히어로 캐릭터들을 크로스오버한 게 결정적으로 컸지.,10,1,0,2019-01-18 19:09:00,0
444,송(kpop****),디씨알바들은 영화내용만큼 머리에 든게없나보다. 좀 티안나게 알바티 안나게 쓸수없나 ㅋㅋㅋ,10,1,0,2018-11-30 02:45:00,0
445,윌(jmki****),어벤져스는 영원히 그들이 죽더라도 전설로 기억될것.,10,1,0,2018-10-28 05:44:00,0
446,도지시뚜빱빠(hmn4****),영웅이 다 같이 싸우는 영화 너무 재미있게 보았습니다,10,1,0,2018-10-21 03:07:00,0
447,rjwltakfwoddl(rose****),"다시봐도 플롯,액션,재미 다갖춘! 영화영웅들의 첫탄생! 최고다.점점 은퇴얘기가 나오는데ㅜ이렇게 멋진배우들을 떠나보내기 아쉽다",10,1,0,2018-10-16 09:50:00,0
448,덤보맘(sale****),파이팅 어벤저스  그런데아이언맨 슈트 어떠케뿌져짐?,10,1,0,2018-04-23 15:08:00,0
449,ICED(iced****),21세기 영화사의 중요한 한 페이지를 장식한 '마블'. 우려를 기대로!,7,1,0,2018-03-19 21:00:00,0
450,오렌지(oran****),재미있었습니다 ㅇㅁㅇ,8,1,0,2018-03-19 03:11:00,0
451,윤정(kndm****),)(*&*&^%%$$^&**()_),10,1,0,2018-01-29 15:44:00,0
452,acyo****,쿠키영상  회식장면 ..ㅋㅋ슈와마 궁금해서 검색하고 빵 터졌음..어번져스 회식할때 로키는 어딨나. ..ㅋㅋ,9,1,0,2017-11-29 16:53:00,0
453,칙칙(urwi****),히어로물이 이정도면 훌륭한 편이었는데 이후로 더 훌륭한 히어로물이 계속 나와주네,7,1,0,2017-11-22 23:19:00,0
454,cumo****,나를 마블의 세계로 초대시킨 최초영화,8,1,0,2017-07-19 06:59:00,0
455,아주 칭찬해(junb****),마블의 마블에 의한 마블만이 할 수 있는 스웩. 훗날 헐리우드의 판도를 뒤바꾼 마블의 기념비적인 필름,8,1,0,2017-07-09 23:13:00,0
456,정유진(jjj9****),"최고의 영웅들,전설로 남을것이다",10,1,0,2017-05-06 15:25:00,0
457,김정호(kjsj****),하 진짜 히들이 너무 굿...,10,1,0,2017-02-24 19:35:00,0
458,Black(blac****),BLACKCKCKCK,8,1,0,2016-12-18 20:03:00,0
459,차차(kche****),재밌고 잠깐 나오는 호크아이도 멋지다,10,1,0,2015-09-27 20:15:00,0
460,사자어흥(sasc****),약골을 갖고노는 헐크를 보며 8점 준다.,8,1,0,2015-09-20 20:48:00,0
461,유서방(bioh****),진정한 마블의 도약이 시작됐다. 이 화려한 앙상블을 보라!,9,1,0,2015-09-18 13:30:00,0
462,박기태(pkt8****),ㅇ허유유유윻흏ㅎ45,10,1,0,2015-09-04 13:27:00,0
463,WhiteTime(juyo****),굿굿ㅋ 시간가는줄 모르고 봣어요 ㅎ,10,1,0,2015-08-22 17:50:00,0
464,12345(brit****),각종 맛있는 나물과 재료를 첨가한 후 뜨거운 열을 가한 돌솥비빔밥같다,10,1,0,2015-08-22 01:57:00,0
465,Sky(circ****),그냥 편하게 보면 되는영화,8,1,0,2015-08-02 21:03:00,0
466,유천독재(kill****),밴쿠버 있을때 극장에서 봤는데 자막 없이도 재밌게 본 기억이 있다. ㅋㅋ,10,1,0,2015-07-21 03:02:00,0
467,KTH(kth3****),정말 말그대로 최고였다.,10,1,0,2015-07-13 16:39:00,0
468,인도미누스렉스(song****),"액션,코미디,히어로 재밌게 관람했었다",8,1,0,2015-07-04 18:35:00,0
469,yumi****,"볼거리는 많은데, '영화화'는 못했다. 대사가 너무 길고 많아 늘어지고 지루하다. 히어로물에 원래 관심있지 않으면 졸고 자기 딱 좋은 부분이 많다.",7,1,0,2015-06-26 08:41:00,0
470,자동차car(tbvj****),내가봤던 마블시리즈중 최고의작품,10,1,0,2015-06-17 20:45:00,0
471,박상욱(park****),어벤져스2보다 재밌다,10,1,0,2015-06-17 14:02:00,0
472,리오션(xnej****),사공이 많은데도 산으로 가지 않았다. 영웅들의 팀워크와 화려한 액션을 잘 버무렸다. 역대 마블 영화 중 세 손가락 안에 드는 명작이다.,8,1,0,2015-06-16 22:22:00,0
473,게름귀찬나를위한단어(enld****),굿잼핵잼꿀잼완전잼!!!!,10,1,0,2015-06-07 15:14:00,0
474,Nashorn(seun****),형만한 아우없다더니만....,9,1,0,2015-06-07 03:38:00,0
475,greg(heli****),야 !!! 신난다 !!!,7,1,0,2015-06-03 03:37:00,0
476,8반반장(bjy0****),마블의 역사적인 한편.,8,1,0,2015-05-30 10:39:00,0
477,재현(dbwo****),걍 꿀잼이다 봐라ㅋㅋㅋ,9,1,0,2015-05-25 03:21:00,0
478,모노레일(mono****),모여주셔서 감사합니다.ㅠㅠ 사랑해요 마블!,9,1,0,2015-05-24 16:53:00,0
479,freeman(hepy****),선악 이분법에 기초한 별난 각종 히어로들의 영웅적 코믹액션활극. 이 정도면 오락영화로써의 최고작,9,1,0,2015-05-19 08:19:00,0
480,재규어(popy****),재미나고 볼 만하네~ 굿~!ㅋㅋㅋ,8,1,0,2015-05-16 14:55:00,0
481,마르코(mr_c****),ㅋㅋㅋ토니스타크 개그드립 웃김ㅋㅋㅋ,9,1,0,2015-05-15 21:27:00,0
482,깜지아빠(team****),닥치고 그냥 끝내준다!,9,1,0,2015-05-13 03:39:00,0
483,syoc****,케릭터 앙상블의 화룡정점,8,1,0,2015-05-12 10:27:00,0
484,어(heyn****),후반뉴욕전투장면은 트랜스포머3이랑 너무닮았다..원작만화가있기는하지만 그래도 영웅들을모아서 영화만든다는아이디어만으로도 이영화는 10점감 근데 캡틴 의상이너무 촌스러웠음,10,1,0,2015-05-11 23:26:00,0
485,THE SIX(kimj****),정말잼있고계속봐도질리지도안씁니다,10,1,0,2015-05-10 22:03:00,0
486,토토맘(isha****),완전 재미있는 영화..내가 본 영화 중 제일 재밌다,10,1,0,2015-05-10 21:42:00,0
487,yuha****,어벤져스1보고 2보세요~~완전재밌습니다^^,10,1,0,2015-05-10 13:08:00,0
488,벚꽃(qw9e****),"액션은 싫어하지만, 중간중간 지나가는 개그도 좋고, 정말 좋아요.",10,1,0,2015-05-09 21:49:00,0
489,yowo****,그냥 재밋다 스토리전개과정 영상미남자라면 히어로물이지!!,10,1,0,2015-05-08 02:54:00,0
490,황유선(o3o_****),역시  MARVEL ! 실망시키지 않아요''b,10,1,0,2015-05-07 10:11:00,0
491,서대원아닙니다(skse****),와 쩐다....내일 2보러가야지,10,1,0,2015-05-07 00:01:00,0
492,김철오(jack****),나니아보나가십느늬가,10,1,0,2015-05-05 21:20:00,0
493,태풍(hana****),폭스는 마블한테 판권을 넘겨야된다,8,1,0,2015-05-04 23:04:00,0
494,귀요미05(dbru****),"가족과 함께 3d로 봤는데, 진짜 몰입하고 재미있게 봤어요!!어벤져스를 사실 아빠를 통해 알았는데, 이거 본지 몇칠동안은 동생과 함께 거의 매일 어벤져스 놀이를 했어요!!ㅋㅋ 어벤져스2가 흥행했으면 좋겠고, 어벤져스...",10,1,0,2015-05-03 20:58:00,0
495,오늘도(jury****),걍 볼만했다..돈아깝지는 않앗다..,8,1,0,2015-05-03 18:00:00,0
496,clan****,말이 필요없어요<3ㅎㅎ,10,1,0,2015-05-03 03:13:00,0
497,plto****,마블히어로 총집합의 서막.. 그야말로 용두와 같은 시작,10,1,0,2015-05-03 01:25:00,0
498,꺼억꺼억(gkdl****),너무좋다 히어로들 모든 작품 찾아보게 만드는 그들의 집합소,10,1,0,2015-05-03 00:36:00,0
499,Planet J(blue****),개인이 아닌 팀이 되어야 더 큰 힘을 발휘할 수 있다.. 여러모로 놀랍고 볼거리가 많은 영화..,10,1,0,2015-05-02 23:50:00,0
500,ks90****,말이 필요없는영화다!!CG가 고퀄..ㄷㄷ,10,1,0,2015-05-02 21:28:00,0
501,Yi Jeong Woo(lost****),영화로 만들어준 것 자체가 감사하다,10,1,0,2015-05-01 11:04:00,0
502,롤링우드(jojo****),내가 지금까지 본 액션영화중에 가장 최고라고 말할수 있다,10,1,0,2015-05-01 00:27:00,0
503,ㅇ(jby0****),개좋bbb공백응웅ㅇ,10,1,0,2015-04-30 01:29:00,0
504,메롱(tndl****),진심 재밌다....또보고싶은영화,10,1,0,2015-04-29 23:29:00,0
505,별빛호야(hoya****),어벤져스 겁나 재미있음,10,1,0,2015-04-29 21:31:00,0
506,알베르트슈바이처(unij****),2보다 훨씬 낫다....,8,1,0,2015-04-26 14:31:00,0
507,치주(ehdd****),히어로들만큼이나 엄청난 영화ㅠㅠ,10,1,0,2015-04-25 22:19:00,0
508,young(kare****),멋진 히어로들의 숨돌릴 틈없는 경이로운 액션,8,1,0,2015-04-24 23:27:00,0
509,화끈하게(ajtl****),"후반부의 액션씬은 진짜 끝내준다개봉당시에 봤을땐 재미없어보였는데 지금 보니까 새롭다!2편이 기대된다!웨던 감독, 어벤저스를 이렇게 꾸며주다니!차세대의 천재 감독!",10,1,0,2015-04-04 02:40:00,0
510,d2qstudieo(tmdg****),역대 최고의 히어로영화,10,1,0,2015-03-31 21:09:00,0
511,은사시나무(davi****),천조국의 cg력은 세계제에에에일~!,10,1,0,2015-03-12 23:40:00,0
512,능구렁이(ghw1****),좋구나좋구나좋구나좋구나,8,1,0,2015-02-21 15:21:00,0
513,미야비(hide****),영웅들이 함께 모여있는 모습만으로도 감동,10,1,0,2014-11-23 09:58:00,0
514,BuzzLightYear(awes****),아 헐크 마지막에 '난 항상 화나있어요' 하면서 물고기괴물막는거 멋있어 ㅠㅠ 진짜 히어로물 짱좋아 그리고 헐크 너무 매력적이야,10,1,0,2014-11-18 08:31:00,0
515,내가누구게(ko98****),왜 몇몇관종들이  평점1점만 주는지 모르겠다는 생각이드는 영화,10,1,0,2014-11-06 16:53:00,0
516,다올(ykm3****),"헐리우드식 유머는 별로지만, CG연출력 만으로도 영화사에 한 획을 그은듯",10,1,0,2014-10-30 22:04:00,0
517,dynamicH(wngh****),헐크의 갠지에 취한다.,10,1,0,2014-10-21 04:50:00,0
518,kimg****,히어로 대거 출연에 그에 걸맞는 스케일과 완벽한 앙상블 이었다,9,1,0,2014-09-13 20:09:00,0
519,lhm2****,어벤져스  졸잼!!!ㅎㅎ,10,1,0,2014-09-08 18:14:00,0
520,Tom Hiddleston(chog****),한 마디의 조차 필요없는 훌륭한 작품.,10,1,0,2014-09-01 10:49:00,0
521,하민(gksa****),킬링 타임 제대로 굳 완전 ㅋㅋ,10,1,0,2014-08-29 18:38:00,0
522,김파이(ever****),tv개봉하고다시봐도겁나재밌었다.,10,1,0,2014-08-28 16:46:00,0
523,율하임(dbfg****),꿀잼. 개꿀잼. 허니잼.,10,1,0,2014-08-25 19:43:00,0
524,스피키오(spik****),짐심 재밋다 스토리 캐릭터 박진감 모든것을 잡은 영화다,10,1,0,2014-08-24 14:13:00,0
525,무념무상(next****),몇번을 또봐도 재미 있다. 무슨 말이 더 필요하냐~ 완벽한데.,10,1,0,2014-08-22 21:59:00,0
526,13시39분(gion****),뭐 말이 필요할까요 마블사 짱인듯 레전설. 2편은 반드시 극장에서 보겠어요,10,1,0,2014-08-04 03:12:00,0
527,jinj****,늦게 평점 올린다 ㅋㅋㅋ,10,1,0,2014-08-03 00:50:00,0
528,메이(ksm8****),난 볼거리가 많아서 좋았음 ㅎㅎ,10,1,0,2014-08-02 21:26:00,0
529,챠밍(hoi1****),라인업도 어마어마했고 그래픽도 정말 멋졌지만 뭔가 1프로 부족한 느낌 ㅜㅜ 그치만 입 헤 벌리고 넋 놓고 봤어요 ㅋㅋ,9,1,0,2014-08-01 15:31:00,0
530,영수(dudt****),거의 모든 사람들이 어벤져스를 보고 어벤져스 2 어떻게 될까 기대된다 이런 반응들이 많았습니다 저또한 이 어벤져스1을 매우 재밌게 보았기때문에 기대를 하는중입니다 에벤져스1도 아주 재밌어서 매우 만족하고 감사드립니다...,10,1,0,2014-08-01 11:34:00,0
531,LOKI(haeu****),이거 진짜 너무너무 잼있었음..감독님 퀄리티 대~박.. 강추하는 내 생애 최고 영화.. 로키보는 잼으로 본것도 있엇음ㅋㅋㅋ 히들 사랑해♥♥,10,1,0,2014-07-29 20:42:00,0
532,M(jean****),서로다른 캐릭터로 관객한테 많은 볼거리를 주는 대단한 오락영화,8,1,0,2014-07-27 18:58:00,0
533,리네아이(sank****),개 추천하니다11 호호호호ㅁ,10,1,0,2014-07-24 23:37:00,0
534,Carmel(vkfn****),사스가 마블!ㅋㅋ 좋아하는 캐릭터들이 한곳에 모여서 좋았어요~,10,1,0,2014-07-23 20:00:00,0
535,만화사수(amym****),최고이다  짱이었다 완벽한영화였다,10,1,0,2014-07-18 22:01:00,0
536,SnowEyes(snow****),로다주 사랑해요  로다주 사랑해요  로다주 사랑해요,10,1,0,2014-07-17 15:00:00,0
537,chlg****,신선한 충격ㅋㅋ그냥 재밋었다,10,1,0,2014-07-10 22:49:00,0
538,성윤제(dani****),그렇게 기대는 안 했는데 막상 보니까 진짜 재밌었음. 히어로들도 멋있었고. 어벤져스 2편이 기대된다.,10,1,0,2014-06-30 13:03:00,0
539,하하하하(risa****),히어로물이 이만하면 됐지..ㅋㅋㅋ,10,1,0,2014-06-10 14:49:00,0
540,사케(gusw****),진짜재미있고잼있음ㅜ.ㅜ사랑해요 헐크♥아이언맨♥로키♥,10,1,0,2014-06-09 01:09:00,0
541,멋쟁이(djax****),짱이에요. 조금 늦게봤지만 다운받아서 계속보고있습니다.,10,1,0,2014-06-06 09:47:00,0
542,yyho****,내가 봤던 최고의 영화제너무 너무 재미있게 양끗 즐겁게 잫즐겨 봤다 액션의 걸작이고 레전드네,10,1,0,2014-05-31 16:34:00,0
543,후아유(whoa****),"역시나 후반에 갈수록 볼거리가 많아지고 잘 봤어요,,,,ㅋ",9,1,0,2014-05-17 18:06:00,0
544,dece****,진짜 재미있게 봤습니다. 이거  보고4점 이하주면 영화  모르는 사람이다,10,1,0,2014-05-17 07:42:00,0
545,Charlotte Kim(dlqm****),재미좋앗음!!2보고싶당ㅠ.ㅠ,10,1,0,2014-05-10 02:39:00,0
546,이상해(dbsa****),와 개쩐다 허벌라이트 10wk tq,10,1,0,2014-05-09 01:44:00,0
547,rosa****,10번봐도재미있을것같움ㅋㅋ,10,1,0,2014-05-06 14:54:00,0
548,bu98****,단순히 즐거운 액션 본다고 생각하고 보면 정말 재밌습니다.,9,1,0,2014-05-05 14:58:00,0
549,choc****,말이필요없는 영화..,10,1,0,2014-05-04 19:36:00,0
550,탈세왕메시(lkm1****),개꿀잼 진심 아이언맨 광팬인데 어벤져스 보고반한다,10,1,0,2014-05-04 01:04:00,0
551,레니(thal****),언제나봐도재미있는영화,10,1,0,2014-05-04 00:55:00,0
552,꼬꼬마(kati****),가장 재미있는 영화인듯,10,1,0,2014-04-30 22:09:00,0
553,별명(gmlw****),마블 히어로물 진짜 다좋다 다재밌어ㅎㅎㅎ,10,1,0,2014-04-28 20:10:00,0
554,bioplarism(bipo****),재밌는 것 같은데 난 왜 마지막 클라이막스에서 졸음을 참을 수가 없었지?,7,1,0,2014-04-27 16:51:00,0
555,BlueRiX(nosr****),단편적인 스토리구성을 빼면 엄청나다,7,1,0,2014-04-26 21:47:00,0
556,형광떡(blin****),개인적으로 굉장히 좋아하는 영화,10,1,0,2014-04-26 21:07:00,0
557,팅커벨(holi****),말이필요없다 최고다 언넝 2 나와라 ㅠㅠ,10,1,0,2014-04-25 02:35:00,0
558,김상호(rlat****),어벤져스2많이많이많이많이많이 기대할게여^^,10,1,0,2014-04-24 18:41:00,0
559,mand****,"CG, 웅장함, 상상력, 흥미적 요소를 모두 갖춘 영화. 이런 영화에서 교훈과 스토리를 찾는 것은 욕심. SF영화는 SF영화의 기준으로 봐야함",10,1,0,2014-04-19 17:28:00,0
560,tjdd****,에이지 오브 울트론이 기대됩니다,10,1,0,2014-04-18 13:51:00,0
561,아오시보(wr01****),재미있었음 지루하지가 않아서 좋았음,10,1,0,2014-04-16 23:25:00,0
562,민트 사탕(kimj****),어떻게 이런 영화를 만들어낼수가 있지?사람의 뇌는 참 대단한것 같아,10,1,0,2014-04-14 21:05:00,0
563,라벤더향(ghas****),멋지고 재밌고 기대된다,10,1,0,2014-04-14 19:11:00,0
564,칼새(pqpq****),마블히어로들은 믿고 보죠 다크나이트와는 또 다른 전율,10,1,0,2014-04-12 21:47:00,0
565,doo2****,레전드 빨리2편나왔으면좋겠다,10,1,0,2014-04-12 19:21:00,0
566,스카우스(wndu****),소문난 잔치에 먹을것이 많다.,8,1,0,2014-04-12 02:40:00,0
567,솔이애비(sol2****),겁나 재밌음. 사공이 많으면 배가 산으로 간다는 말은 이 영화에선 해당되지 안음. 2탄이 이정도만 만들어도 충분히 대박일듯.,10,1,0,2014-04-09 06:23:00,0
568,박원녕(hant****),헐크 왤케 웃겨 크크크크,10,1,0,2014-04-08 00:49:00,0
569,자중(asdf****),2를 보기위해 1을 봤다. 진작에 볼껄 후회했다.,10,1,0,2014-04-06 23:09:00,0
570,양승철(tmdc****),빨리2편 내놔!!~!@,10,1,0,2014-04-06 22:20:00,0
571,제육볶음(dbsk****),"환상적인 팀플레이와 액션,그래픽 효과가 독보이고 마지막 주연들의 슈트에 이름이 나오고 그 장면이 끝나고 나서 외계인 두목이 말하는 부분이 있어 놀랍다.",10,1,0,2014-04-06 18:43:00,0
572,러버보이(kysk****),와우 어벤저스 짯이에용 짱,10,1,0,2014-04-06 18:16:00,0
573,김진솔(jinj****),말이 필요없다긔 뭔10자를채우래,10,1,0,2014-04-06 00:46:00,0
574,도라에몽(laon****),별점 100만점을 줘도 손색없는 마블 회사의 영화 입니다.시즌2도 기대되는군요,10,1,0,2014-04-06 00:31:00,0
575,sksm****,"개쩐다..이런영화는 다시나올지도문제군,,",10,1,0,2014-04-02 06:49:00,0
576,박찬수(soon****),영화 보고나오면 십중팔구 속마음으로 아 ㅈ같네 아 짱나네 대작아니면 영화관절대안가는 짠돌이나를 ㅠㅠ이건진짜 이만한 sf물없다 ㅋㅋㅋ마블찬양하게된영화,10,1,0,2014-03-31 17:20:00,0
577,tyg0****,로키겁나졸귀 다같이모여있을때가 제일멋있더라 진짜마블영화는 말이필요업이갑인듯,10,1,0,2014-03-31 00:54:00,0
578,hell****,최고!!! 시리즈 끝나면 무슨 낙으로 살죠,10,1,0,2014-03-30 22:19:00,0
579,OnlyWay(only****),엄지손가락 절로 들었음..대박영화!!ㅋ,10,1,0,2014-03-30 18:36:00,0
580,강예구0218(kyg0****),정말 재미있습니다.!,10,1,0,2014-03-30 15:56:00,0
581,뿌뿌뿡(zxcv****),그냥 개쩔어 아주그냥 쩔어,10,1,0,2014-03-30 14:23:00,0
582,해님별(dbal****),와  후반 40분 대박이야 어떻게 이렇게 만들었을까 싶네,10,1,0,2014-03-29 22:55:00,0
583,향기로운(spee****),2편이 기대되는 영화이다.,10,1,0,2014-03-28 17:32:00,0
584,은장(kn_m****),몇번을 보고 또 봐도 대박인 영화 그냥 최고임ㅋㅋ,10,1,0,2014-03-27 02:08:00,0
585,Eunyu Na(jinn****),팬심에 봤다가 감동해서 돌아가는 영화에여,10,1,0,2014-03-23 21:35:00,0
586,쇼콜라봉봉(so10****),그냥 최고임 ㅠ!!!  짱이에요,10,1,0,2014-03-22 01:58:00,0
587,Lieutenant C(june****),영화관에서 봐야지 재밋지,10,1,0,2014-03-20 20:51:00,0
588,rain****,가슴벅찬 sf 영화 8점대는 솔직히 말이 안된다.,10,1,0,2014-03-16 15:04:00,0
589,애호박(mega****),"처음봤을때, 뭐 이딴 웃기지도 않은 영화가 다 있냐고 비웃었었는데, 다시 보니까 은근히 볼만하네...",8,1,0,2014-03-12 18:24:00,0
590,dnjs****,이걸보고 1점주는사람들 안과가세요.,10,1,0,2014-03-09 09:03:00,0
591,궁이(asqz****),"진짜대박~!! 이영화보면서  와~역시미국은영화하나잘만든다싶다.아이언맨,헐크,토르,캡틴아메리카,이런영웅들모아서힘들 합친다는스토리는정말짱이었다 나두생각 한거였다",10,1,0,2014-03-01 21:16:00,0
592,이기원(izo1****),짱짱맨이에요 빨리투나와,10,1,0,2014-02-27 16:36:00,0
593,kgo0****,cg가 볼만하드라 히어로들 분량도 잘 맞춰짐,10,1,0,2014-02-26 17:56:00,0
594,아이리스(axcv****),어벤져스는 일단 제가 본 영화중 가장 재밌었고요 인상깊은 영화에여,10,1,0,2014-02-25 10:50:00,0
595,HotSpot(ince****),재밋다재밋다재밋다재,10,1,0,2014-02-23 07:47:00,0
